0,0,0,0,0,0,1,0.221919887,1,0.296044744,0,1,0,1,0.214346817,0,1,1,1,0,0,0,0,1,0,0,0,0.229217408,1,0,0,0,0,0.233456767,0
0,0.21463188,0,0.204682136,0,0,1,1,1,0,0.288019728,1,0,0,0,0,1,1,1,0,0,0,0.279234191,1,0,0,1,1,1,0,0,0,0.279958941,0.219449935,0
0,0,0,0,0,0,1,1,1,0.263782725,0,1,0.287897567,0.292366975,0.209250816,0,1,1,1,0,0,0.215073998,0.25342476,1,0,0,1,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0.24098377,0,1,0,0,0.219871404,0,1,1,1,0,0,0.251382572,0,1,0,0.284542679,1,1,1,0,0,0.283581674,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.276727481,0,1,0,0,0.251832366,0.288623695,1,1,1,0,0.283432567,0.258916817,0,1,0.257381398,0,1,1,1,0.226350017
0,0.266510103,0,0.225068934,0,0,1,1,1,0,0.218775042,1,0,0,0,0,1,1,1,0,0,0,0.297807625,1,0,0,1,1,1,0,0,0,0.279645928,0.210276551,0
0.255553554,0.294041621,0,0,0,0.255717027,1,0,0,0,0,1,0,0.281110704,0,0,1,1,1,0,0,1,0,1,0,0.278317641,1,1,1,0.270898974,0,0,0,0.244079364,0.251614823
0,0,0,0,0,0,0.203407283,0.27068911,0,0,0.235923039,1,0,0,0,0,1,0,0,0,0,1,1,1,0.221749925,0.227869425,1,0,1,0.227410172,0.286361831,1,1,1,0.296935778
0,0,0,0,0,0,1,0.281786317,0.278526405,0,0,1,0,0,0.28064455,0,1,1,1,0,0,1,0,1,0,0.206261002,1,1,1,0.277824944,0,0.217929345,0,0,0
0,0.226202392,0.213296807,0,0,0,1,0.203669767,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0.281326033,1,1,1,0.285649492,0.278982964,0.261286326,0,0,0
0.264290029,0.258585184,0,0,0,0.200370332,1,0,0,0,0,1,0,0.258297741,0,0,1,1,1,0,0,1,0,1,0,0.27501421,1,1,1,0.258145668,0,0,0,0.288477773,0.241033645
0,0.291910715,0,0,0.213090021,0.298243176,1,1,1,0,0.246203573,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.235196226,0,0,0,0.280351713,0.27033087
0,0.256122109,0,0,0,0.283908489,1,1,1,0,0,0.232906795,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.267085008,1,0,0,0,0,0.261084012,0.212669141
0.228048045,1,1,1,0,0.237170844,0,0,1,0.237764851,0,0,0,1,0,0,0,0.226564817,1,0,0,0,0.240276994,1,0,0,0,0,0.288407677,0,0,0,0,0,0
0,0,0,0.205083717,0.244305006,0,1,1,1,0,0,0.204474727,0.266691016,1,0,0,0,0.221668624,1,0,0,0,0,1,0,0,0,0,1,0,0,0.210757018,0.276710549,0,0.285370048
0,0.291241668,0,0,0.26286663,0.258642605,1,1,1,0,0.259089823,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.23156525,0,0,0,0.207091508,0.27708616
0,0.288820155,0,0,0,0.227633821,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0.277438751,1,1,1,0.289471089,0.219570168,0.207051145,0,0.229723526,0.20381142
0,0,0,0,0,0.213514314,0.249450109,0,0.267705929,0,0.29810793,1,1,1,0.263281251,0.278861225,1,0,1,0,0,1,1,1,0,0,1,0,1,0.279418233,0.200521237,1,1,1,0.287815014
0,0.28445101,0,0,0.282707706,0,1,1,1,0.257099581,0,1,0,1,0,0.273032984,1,1,1,0.291037547,0,1,0,1,0,0.298501693,1,1,1,0,0,0.214194487,0,0,0.278564721
0.273089707,0,0,0.219113266,0,0,1,1,1,0.274868672,0,1,0,1,0.298179849,0.216517302,1,1,1,0,0.24236,1,0,1,0,0,1,1,1,0,0,0.259733702,0.222214079,0.287567603,0
0,0.249977917,0,0,0,0.250059799,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0.200149262,1,1,1,0.220054141,0.296890529,0.251278231,0,0.243249696,0.234934018
0.250176861,0,0,0.267956297,0.235030447,0.279613536,1,1,1,0.204989478,0.272951082,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0.279364992,1,0,0,0,0.255436401,0.245297816,0
0,0.295996992,0,0.288260207,0.250175126,0,1,1,1,0.260876313,0,1,0,1,0,0.287296441,1,1,1,0,0,0.209223835,0,1,0,0,0,0.239490431,1,0.244033431,0.248270536,0,0,0.215539708,0
0,0,0,0.266223931,0.274433282,0.236857913,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0.205114636,0,1,0.260155713,0,0,0.27246064,1,0.224412413,0,0,0,0.279878733,0
0,1,1,1,0.214639272,0,1,0,1,0.214161372,0,1,1,1,0,0,0.267650468,0.202908823,1,0,0,0,0.218490641,1,0,0,0,0,0.235118018,0,0.246183436,0.20852233,0,0,0
0.291459993,0,0,0.291902037,0.261974343,0.259714889,1,1,1,0.239135199,0.245231767,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0.297699545,1,0,0,0,0.280286657,0.271286024,0
0,0.280033251,0,0.285274186,0.263665876,0.240764035,1,1,1,0,0.212958837,1,0,1,0,0.285943426,1,0,1,0.248052841,0,1,0,1,0,0.250136682,1,1,1,0.214479795,0,0.233845673,0,0.270902346,0.284231421
0,0,0,0.209422689,0.247050329,0.277296502,1,1,1,0.203896485,0.208713314,1,0,1,0,0.227318749,1,0.224703681,1,0,0,1,0.25145213,1,0,0.294850596,1,1,1,0.245948894,0.259268831,0.2520706,0,0.227370217,0.206533144
0,0,0,0,0,0.22285951,0.277482831,0,0.257882764,0.282393059,0.272263773,1,1,1,0.250998079,0,1,0,1,0,0,1,0,1,0,0.22499334,1,0,1,0.210325203,0.25656449,1,1,1,0.257186324
0.258009605,0,0,0,0,0,1,1,1,0.224227712,0,1,0,1,0.203835587,0.211555589,1,0.278107946,1,0,0.260453649,1,0,1,0.269926717,0,1,1,1,0,0,0.258262719,0,0,0
0,0,0,0.219710618,0.226279593,0.261618403,1,1,1,0.202337312,0.271140416,1,0,1,0,0.216379064,1,0.274478993,1,0,0,1,0.273789367,1,0,0.246575209,1,1,1,0.245335266,0.267022872,0.212432599,0,0.250790408,0.253807727
0,0,0,0,0,0,0,0.201811391,0,0,0,0.265861174,1,0.254676338,0,0,0,1,0.261989214,0,0,0,1,0.233213263,0,0,0,1,0,0,0,0.239550794,1,0.274167746,0
0,0,0.251904889,0,0,0,0.247653669,1,0,0,0,0,1,0.246551556,0,0,0,1,0.203342477,0,0,0.201707304,1,0.236709983,0,0,0.267404547,1,0.238182335,0,0,0,0.246482541,0,0
0,0,0.275264762,0,0,0,0.296849489,1,0.260384485,0,0,0,1,0,0,0,0,1,0,0,0.24379724,0,1,0.23713379,0,0,0.283999965,1,0.23349931,0,0,0,0.227724614,0,0.255086575
0,0,0,0,0,0.211282708,0,1,0.229404265,0,0,0.205718342,1,0.25077027,0,0,0.274714226,1,0.296846286,0,0,0,1,0,0,0,0.213820687,1,0.288743369,0,0,0,0.246312699,0.247220895,0
0,0,0.254097929,0,0,0,0.283839413,1,0,0,0,0,1,0.280679852,0,0,0,1,0.20454025,0,0,0.212159694,1,0.208240572,0,0,0.208417079,1,0.268403005,0,0,0,0.249170065,0,0
0,0,0,0,0,0.252718418,1,1,1,0,0.247243273,0.26064874,0,1,0,0,1,1,1,0,0,1,0,0.271314016,0.299288081,0,1,1,1,0,0,0,0,0,0.289558156
0,0,0,0.202820378,0.234641877,0,1,1,1,0.225923705,0,0,0,1,0,0,1,1,1,0,0,1,0.259085816,0,0,0.208709674,1,1,1,0,0.278915148,0.25079442,0,0,0
0.211499081,0,0,0,0,0,1,1,1,0,0,0,0,1,0.232953548,0.2339775,1,1,1,0.230628654,0.267977203,1,0,0,0,0,1,1,1,0,0,0,0,0,0.202635385
0,0,0,0,0,0,0.253434109,0.248000368,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0.238497055,1,0,0.225526692,0.295146905,0.201554145,1,1,1,0.224244631
0,0,0,0.230552488,0.246749572,0,1,1,1,0.263075214,0,0,0,1,0,0,1,1,1,0,0,1,0.26332097,0,0,0.265742866,1,1,1,0,0.24042479,0.262334896,0,0,0
0,0,0,0,0,0,1,1,1,0,0.239297947,0.284869265,0,1,0,0.217235893,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0.207306455,0.254562056
0.296864618,0,0,0,0.278995639,0,1,1,1,0.277636583,0,0,0.280380293,1,0,0,1,1,1,0,0,0.280750636,0,1,0,0.246924437,1,1,1,0,0,0.230758627,0,0,0.228843775
0.233972101,0.250586357,0,0,0,0.240024095,1,1,1,0.222127306,0,0.201008829,0.215539741,1,0,0,1,1,1,0,0,0.296641665,0,1,0,0.237009322,1,1,1,0,0.225651523,0.217987587,0,0,0.260510666
0,0.2603545,0,0,0,0.231424045,1,1,1,0,0.202603582,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0.235414886,1,1,1,0.258294085,0.222732434,0.278415851,0,0.291985648,0.275387908
0.272530712,0,0,0,0.287164057,0,1,1,1,0.2257011,0,0,0.20754682,1,0,0,1,1,1,0,0,0.248157647,0,1,0,0.224655401,1,1,1,0,0,0.224584087,0,0,0.222014284
0,0,0,0,0,0,1,0.212315489,1,0.256729832,0,1,0,1,0.223777822,0,1,1,1,0,0,0,0,1,0,0,0,0.245824333,1,0,0,0,0,0.25103599,0
0.25709137,0.230229534,0,0,0,0.210393393,1,0.244787392,1,0,0.239868093,1,0.214234544,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.218469565,0.247569027,0,0.215505943,0.28860509,0.262055482,1,0,1,0.271843032,0,1,0,1,0.262817768,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0.220310946,0,0.277244836,0,0.220365542,1,0,1,0.25946833,0.207381318,1,0,1,0,0.254014884,1,1,1,0,0,0.218519283,0.2487482,1,0,0,0,0,1,0,0,0,0,0,0
0.273805471,0.286268654,0,0,0,0.254164409,1,0.264380991,1,0,0.222357902,1,0.283225457,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0.274648622,0,0.296998756,0,0,1,1,1,0,0.293257904,1,0,0,0,0,1,1,1,0,0,0,0.234576053,1,0,0,1,1,1,0,0,0,0.216544699,0.251915088,0
0,0,0,0,0,0,1,1,1,0.29367288,0,1,0.293230465,0.251195586,0.220770056,0,1,1,1,0,0,0.257796249,0.275937359,1,0,0,1,1,1,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0.261002707,0,1,0,0,0.209303583,0,1,1,1,0,0,0.212088706,0,1,0,0.253028462,1,1,1,0,0,0.295607286,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.246867558,0,1,0,0,0.258600149,0.282120556,1,1,1,0,0.222080174,0.256653106,0,1,0.297873872,0,1,1,1,0.253237117
0,0,0,0,0,0,1,1,1,0.264170483,0,1,0.218517653,0.20633695,0.249255475,0,1,1,1,0,0,0.215656595,0.201629503,1,0,0,1,1,1,0,0,0,0,0,0
0.253010505,0.244107497,0,0,0,0.25280424,1,0,0,0,0,1,0,0.24240972,0,0,1,1,1,0,0,1,0,1,0,0.200205973,1,1,1,0.284271764,0,0,0,0.294667034,0.212005756
0,0,0,0,0,0,0.225205251,0.207230393,0,0,0.214543242,1,0,0,0,0,1,0,0,0,0,1,1,1,0.248595986,0.229543142,1,0,1,0.253012468,0.216751078,1,1,1,0.292724308
0,0,0,0,0,0,1,0.269136661,0.2259694,0,0,1,0,0,0.264381152,0,1,1,1,0,0,1,0,1,0,0.220202373,1,1,1,0.231260221,0,0.202753998,0,0,0
0,0.227324037,0.274523105,0,0,0,1,0.213665094,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0.242690751,1,1,1,0.297038854,0.288963488,0.215980257,0,0,0
0,0,0,0,0,0,0.241705472,0.227689346,0,0,0.248369713,1,0,0,0,0,1,0,0,0,0,1,1,1,0.244843692,0.286387744,1,0,1,0.28333157,0.276627287,1,1,1,0.268541578
0,0.28295435,0,0,0.234927307,0.297518973,1,1,1,0,0.281644196,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.238311605,0,0,0,0.276169436,0.298850948
0,0.286527093,0,0,0,0.246743033,1,1,1,0,0,0.287605198,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.22319075,1,0,0,0,0,0.285139559,0.255763033
0.215318696,1,1,1,0,0.25645912,0,0,1,0.229823058,0,0,0,1,0,0,0,0.216475773,1,0,0,0,0.227786458,1,0,0,0,0,0.243151958,0,0,0,0,0,0
0,0,0,0.252808373,0.263638299,0,1,1,1,0,0,0.274927046,0.220085492,1,0,0,0,0.266179625,1,0,0,0,0,1,0,0,0,0,1,0,0,0.257140954,0.2243779,0,0.257954333
0,0.200982269,0,0,0,0.221091628,1,1,1,0,0,0.228813444,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.287519672,1,0,0,0,0,0.277147999,0.238056467
0,0.247416483,0,0,0,0.219178509,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0.237752212,1,1,1,0.287933172,0.220730727,0.276378739,0,0.230083272,0.202203293
